feature_id,log2_fold_change,average_expression,moderated_t,p_value,fdr_bh,B,direction_robust,log2_fold_change_leave_out_EC,log2_fold_change_leave_out_FC,log2_fold_change_leave_out_TC,entrez_id,mapping_status
2474019,0.223525323805209,7.58021154929577,1.63461021484546,0.10365481608341,0.569604495738312,-4.55906390275262,True,0.249108760104514,0.187224701857719,0.234242509453388,56896,unique_entrez_id
2474071,-0.100862056381212,9.46079375586855,-0.549462558587756,0.583282048438656,0.855584256692958,-5.62624719017746,True,-0.0717956243689546,-0.151449994668548,-0.0793405501061351,22924,unique_entrez_id
2474105,-0.137467413191834,8.39341009389671,-1.27127895871527,0.205059002381207,0.663667452352545,-5.03282235994925,True,-0.164820128300743,-0.0955652325889567,-0.152016878685805,54867,unique_entrez_id
2474161,-0.035032257664982,7.21206971830986,-0.647653647302869,0.517928123972253,0.825096284013598,-5.57300331585961,False,0.00142866450258072,-0.0529105866490927,-0.0536148508484322,100009604;60509,ambiguous_multiple_entrez
2474223,-0.0776297433935813,7.05996436619718,-0.904414515123901,0.366829185990536,0.753441374069823,-5.39273844640961,True,-0.100206859089124,-0.0541235467127521,-0.078558824378872,11117,unique_entrez_id
2474240,-0.0447648730422667,6.72384920187793,-0.23611421647147,0.813578178247959,0.944591812273084,-5.73785671044423,False,-0.101723490588935,-0.110268654088639,0.0776975255507768,3795,unique_entrez_id
2474265,0.050797040952852,6.21958840375587,0.816911765063049,0.414919972100724,0.777088187627813,-5.46082656487307,True,0.00810618127817975,0.0733930173410622,0.0708919242393087,84696,unique_entrez_id
2474322,-0.0918590580113658,7.90716539906103,-1.30707041480536,0.192641883083226,0.653057422715923,-4.99130799081691,True,-0.0624006161127504,-0.123079089933958,-0.0900974679874009,51374,unique_entrez_id
2474341,-0.0137664572504779,7.1636938028169,-0.319252474448157,0.749857675116044,0.922044586828462,-5.71691110574535,False,-0.0156654780916812,-0.0376427842232729,0.0120088905635187,790,unique_entrez_id
2474409,0.160766542999276,6.21696938967136,0.961692337765628,0.337329444735459,0.739479120206129,-5.34445247010326,True,0.0205726724896591,0.198997821956102,0.262729134552064,285126,unique_entrez_id
2474430,-0.0757173520316616,6.34468539906103,-0.880945626862437,0.379371050211097,0.759709046166359,-5.41167408057669,True,-0.148057301732763,-0.00822068186132885,-0.0708740725008985,57159,unique_entrez_id
2474479,-0.123832332043186,7.48613723004695,-1.27496388438327,0.203754156310962,0.663055756787449,-5.0286005300292,True,-0.140885821658244,-0.104010655580786,-0.126600518890532,9784,unique_entrez_id
2474527,-0.0563946664870691,8.13580802816901,-0.688003738315599,0.492222257805512,0.813264083212514,-5.54860233602595,True,-0.0120116769393928,-0.105438738294222,-0.0517335842275912,29959,unique_entrez_id
2474568,-0.0420970836189749,6.7103565258216,-0.473537927816441,0.636329500726372,0.876701652998478,-5.66144809748263,True,-0.0548845252419214,-0.0017370285805125,-0.0696696970344934,200634,unique_entrez_id
2474594,-0.0834679031070911,5.42964319248826,-1.3721749457431,0.171497170306,0.635972389385305,-4.9128935768266,True,-0.0639547242470178,-0.107816338723263,-0.0786326463509974,2646,unique_entrez_id
2474637,-0.0234297434891513,5.04825183098592,-0.330611036714838,0.741273390812863,0.919220766489123,-5.71356300913492,False,-0.0220448154672548,0.00804464448067055,-0.0562890594808678,84226,unique_entrez_id
2474651,0.0265799952493015,8.26769943661972,0.178611698191373,0.858417801138235,0.959707674945716,-5.74867714160577,False,0.106818274437931,-0.0556091261269165,0.0285308374368878,84450,unique_entrez_id
2474681,-0.176172435305144,7.70713920187793,-1.26872856211969,0.205966725840952,0.66414999935821,-5.03573701951938,True,-0.0716557694908584,-0.27822077044676,-0.178640765977804,11321,unique_entrez_id
2474706,-0.105188684850606,6.11427248826291,-0.964048742391311,0.336148681321424,0.73920574071876,-5.34240396880035,True,-0.00731526159596463,-0.219694000153339,-0.0885567928025104,22950,unique_entrez_id
2474751,-0.0648166652139173,5.06000769953052,-0.426860122198033,0.669926122591776,0.88975192359595,-5.68050120329348,True,-0.0542603004653177,-0.09449068541422,-0.045699009762215,9553,unique_entrez_id
2474791,0.0201678963836063,8.24167295774648,0.174517012303253,0.861630101614559,0.960851097019504,-5.74933330191946,False,0.0430221992176651,-0.0363187057108512,0.0538001956440048,9577,unique_entrez_id
2474977,-0.245260998218539,8.57394248826291,-2.12875184408903,0.0344592450482335,0.443650272107658,-3.7309539771775,True,-0.244481202614589,-0.277492607704069,-0.213809184336961,2355,unique_entrez_id
2475042,-0.0893632959231763,5.52725093896714,-1.40281305819083,0.162173752667548,0.630115881723815,-4.87469926901655,True,-0.0979387071870503,-0.0653888170488299,-0.10476236353365,151056,unique_entrez_id
2475116,-0.0929613133552936,6.2333141314554,-1.43113891403431,0.153901491367688,0.62190668744156,-4.8386528481881,True,-0.110140649563812,-0.073515446086736,-0.0952278444153256,151056,unique_entrez_id
2475209,0.0748583817414303,9.87066934272301,0.654072009207739,0.513792955365509,0.822370802087925,-5.56922002177193,True,0.112277524789906,0.0262671370857372,0.0860304833486403,5500,unique_entrez_id
2475261,-0.0978914102201989,2.98233671361502,-1.16988853218288,0.243393825422972,0.685384361897309,-5.14426743606549,True,-0.074368342634644,-0.0464015855113824,-0.172904302514574,245711,unique_entrez_id
2475348,-0.0396701554242016,6.3555976056338,-0.464625079935819,0.642689302316204,0.880030548627456,-5.66523848472642,False,-0.0287066302094292,0.000207723637078772,-0.0905115597002553,165186,unique_entrez_id
2475407,0.108667649300386,8.67008906103286,0.823732442171283,0.411042176562183,0.775425323607371,-5.45576556678077,True,0.158986751162718,0.0310043918457144,0.13601180489273,79745,unique_entrez_id
2475628,-0.0672622824171984,8.88827502347418,-0.393301374560101,0.694502846736635,0.90083916614752,-5.69298119248813,True,-0.0279018800412096,-0.0715447396028637,-0.102340227607529,51646,unique_entrez_id
2475678,-0.202473505109197,6.81685361502347,-1.74077608875428,0.0832120374762044,0.542997750698808,-4.39885924824831,True,-0.143028540050813,-0.222152930927088,-0.242239044349684,81606,unique_entrez_id
2475710,0.113253641259552,7.41659107981221,0.86903196736828,0.385838793099771,0.764556866665382,-5.42109700700855,True,0.181946468391759,0.051186406470844,0.106628048916059,253558,unique_entrez_id
2475911,-0.0788989722677584,9.17384732394366,-0.499900069655558,0.61767795890151,0.869814868093472,-5.64981613109317,True,-0.0473975435968921,-0.0847607723659678,-0.104538600840423,30845,unique_entrez_id
2476075,0.211581923332702,7.99570309859155,1.26858369699524,0.206018452366767,0.66414999935821,-5.03590237890331,True,0.306977118897255,0.0990369131271436,0.228731737973709,6683,unique_entrez_id
2476116,0.166749090182243,7.66092516431925,1.12250034500828,0.262953814366252,0.698389371558543,-5.19322575499444,True,0.229602434648841,0.0612784766067502,0.209366359291147,55676;79009,ambiguous_multiple_entrez
2476176,0.201960882844434,7.71279539906103,1.24262007119158,0.215417731756784,0.670765050953706,-5.0652463759652,True,0.29034747599303,0.0750506044284673,0.240484568111793,84272,unique_entrez_id
2476219,0.2152496066319,8.86981671361502,1.55098987710823,0.122435911538977,0.592635647808172,-4.67834619597988,True,0.264405156015973,0.118341686762831,0.263001977116893,57448,unique_entrez_id
2476411,0.082428816788231,6.27603197183099,0.668340003431105,0.504662941486295,0.818399469907525,-5.56067665991861,False,0.148205980241011,-0.0124579035516419,0.111538373675322,55622,unique_entrez_id
2476510,0.176897817035,7.24173150234742,1.39116869504014,0.16567155255395,0.632010899507079,-4.88931291630009,True,0.194331219742004,0.105290176689701,0.231072054673295,4052,unique_entrez_id
2476671,0.527188259233432,7.00160910798122,1.94836535155867,0.0527269115393435,0.490766236763155,-4.05750309860455,True,0.628730949657704,0.379821136284995,0.573012691757599,25780,unique_entrez_id
2477073,-0.0304912753800011,9.65537535211268,-0.324935400450601,0.745558800886193,0.920548336886238,-5.71525059649259,False,0.0283687022812522,-0.0822312309307378,-0.0376112974904999,51232,unique_entrez_id
2477203,-0.0278631734466073,4.97147934272301,-0.328661185840772,0.742744729331416,0.919729666041827,-5.71414606694374,False,-0.0665406355255502,0.0449613086772755,-0.062010193491548,5212,unique_entrez_id
2477302,-0.222606075399973,8.82100582159624,-1.87610632097074,0.0620513370004933,0.510202457496398,-4.18052257519075,True,-0.176602561439223,-0.259323406476742,-0.231892258283953,253635,unique_entrez_id
2477372,0.0576460398136831,7.9581865258216,0.384275914537169,0.701169562393006,0.904380061399621,-5.69616364422793,False,0.0913544276027363,-0.0205588168328292,0.102142508671134,55471,unique_entrez_id
2477438,-0.0745641994890995,6.29618718309859,-0.52879602817364,0.597515098101517,0.861125275346866,-5.63634480381583,True,-0.0123078785239912,-0.100683165577503,-0.110701554365809,25797,unique_entrez_id
2477598,0.174809199648529,5.44150577464789,1.33655345481163,0.182839548814106,0.643993410305742,-4.95626064650415,True,0.148790945231006,0.157452582800309,0.218184070914274,151393,unique_entrez_id
2477731,0.0617077494000275,5.26257399061033,0.489724285418551,0.62484892080995,0.872863938692377,-5.65438055910479,False,-0.00630575624760432,0.139709453495847,0.0517195509518462,285154,unique_entrez_id
2477933,0.114337808465448,6.39725333333333,1.18815738438594,0.236135648123203,0.68216616003297,-5.12486018616388,True,0.0898644970904794,0.0998502283525813,0.153298699953288,130589,unique_entrez_id
2477980,-0.128440665369297,6.91202647887324,-1.06383596034643,0.288645356276587,0.710256200636302,-5.25106740359405,True,-0.0284630652695466,-0.215679358481003,-0.141179572357339,79833,unique_entrez_id
2478017,-0.112039362859805,7.53774915492958,-0.665930986284412,0.506198777416647,0.81920990601447,-5.56213161994363,True,-0.0814291147533837,-0.211889903308443,-0.042799070517594,729967,unique_entrez_id
2478269,-0.0827389100776621,8.99321976525822,-0.703112478050456,0.482777456717462,0.808276762744965,-5.53908797503941,True,-0.0790077896727883,-0.0695523436175076,-0.099656596942685,130733,unique_entrez_id
2478748,0.0168051378828675,7.29344953051643,0.140419094874808,0.888465731769134,0.968562217204234,-5.75420620866243,False,0.0940582285823783,-0.0733708674050204,0.0297280524712535,27436,unique_entrez_id
2478928,0.125175668122575,7.96589647887324,0.795758382034793,0.42708670126333,0.782881097530355,-5.47625433321353,True,0.192141401369323,0.0243128113455651,0.159072791652831,57504,unique_entrez_id
2479350,-0.120085154228274,4.99170863849765,-0.948773141811079,0.343845171386646,0.741696609390908,-5.35560013732112,True,-0.0904625396958911,-0.21906407802286,-0.0507288449660717,100129726,unique_entrez_id
2479433,0.340939178362272,5.56953225352113,2.79523898209284,0.00567507751486298,0.233484357345139,-2.2889388013526,True,0.359260664357109,0.344281183727417,0.319275687002292,130271,unique_entrez_id
2479510,0.142312862036921,6.28578403755869,0.923920075948318,0.356606782764684,0.749075911560186,-5.37662425232643,True,0.18602351367934,0.0725683163068114,0.168346756124612,105374571;51626,ambiguous_multiple_entrez
2479560,-0.0327452154869468,5.95811845070423,-0.480447619612924,0.631417540613604,0.875256431872388,-5.65846015637852,True,-0.0541295270713711,-0.00100277035187446,-0.0431033490375876,64241,unique_entrez_id
2479640,0.0772430965495285,8.77477600938967,0.716920554765197,0.474232924636633,0.803505573410587,-5.53021315714283,True,0.115206790590122,0.01826268579293,0.0982598132655372,5495,unique_entrez_id
2479698,-0.047578499022852,5.57031286384977,-0.81324033461654,0.41701660498424,0.778137700135357,-5.46353320067135,True,-0.0467496624947179,-0.0606752131940942,-0.0353106213797449,6519,unique_entrez_id
2479746,-0.0117827902226111,6.39303267605634,-0.110810847057244,0.911873929696226,0.975943648086338,-5.75758175887895,False,0.03789985871179,-0.0972800920476162,0.0240318626679894,79823,unique_entrez_id
2479943,-0.117577095563451,5.74443009389671,-0.855646714806368,0.393185293152149,0.767700667939164,-5.43153251257128,True,-0.142354755128292,-0.102756946040023,-0.107619585522039,6496,unique_entrez_id
2480168,-0.0027002460846095,9.53648671361502,-0.014249536006947,0.98864466401181,0.99650705037943,-5.76306205983173,False,0.0701220402129401,-0.0355491496304374,-0.042673628836333,5581,unique_entrez_id
2480383,-0.000948769615449763,9.42115037558685,-0.00738836496424141,0.994112125547702,0.998177004506724,-5.76312943671676,False,-0.0231239531639709,-0.0022386091803881,0.0225162534980079,2034,unique_entrez_id
2480589,0.204010515800809,8.75032746478873,1.19786124814025,0.232344774115461,0.680436351529099,-5.1144306225193,True,0.298742811910149,0.0963285537812464,0.216960181711023,9419,unique_entrez_id
2480619,0.185124694490918,8.71872596244132,2.09811263610088,0.0371108676023568,0.455068137490516,-3.78836327934216,True,0.225016561474838,0.167385141371311,0.162972380626593,9655,unique_entrez_id
2480961,-0.252075962412873,5.37113276995305,-1.35806509117913,0.175925696000712,0.639433562696059,-4.9302053232805,True,-0.18264332375341,-0.311241954997676,-0.262342608487538,4072,unique_entrez_id
2480992,0.0585640882271399,7.41459197183099,0.331697429849624,0.740454300031355,0.918854138369969,-5.7132364670212,False,0.1246595823762,-0.0399383249843286,0.0909710072895482,4436,unique_entrez_id
2481142,0.0405346408969747,6.84811441314554,0.412205591919949,0.680616177880671,0.894764539887203,-5.68607666848434,False,0.10125793962935,-0.0522895331290449,0.0726355161906209,105374589;2956,ambiguous_multiple_entrez
2481271,0.366023757245002,7.52982234741784,1.82765235480536,0.0690455664968377,0.517684977793697,-4.26051272372833,True,0.404696191340456,0.220655238998184,0.47271984139635,3344,unique_entrez_id
2481308,0.0912564679241505,7.58672849765258,0.600743628957381,0.548669855652997,0.839014324911639,-5.59952535640761,True,0.123271732616084,0.006331401830594,0.144166269325767,129285,unique_entrez_id
2481379,0.0411530243289073,4.74084009389671,0.346397897488608,0.72939636688345,0.914921825987798,-5.70871540324126,False,0.136186504347653,-0.0307203274925207,0.0179928961315845,11036;11037;286749,ambiguous_multiple_entrez
2482211,-0.210019623647467,4.18416521126761,-2.11436648898001,0.0356831163190602,0.447540932103593,-3.75800613520841,True,-0.160521848698488,-0.208867588134795,-0.260669434109113,494143,unique_entrez_id
2482230,-0.0915005362241654,8.26302211267606,-0.464385947839583,0.642860707236976,0.880030548627456,-5.6653388474859,True,-0.00325601149585353,-0.173510236383333,-0.0977353607932994,27248,unique_entrez_id
2482316,-0.192931243068037,7.53242323943662,-1.29593655467529,0.196444623900601,0.656548065863203,-5.00434319503071,True,-0.175848401481516,-0.225822957276642,-0.177122370445955,105374615;98,ambiguous_multiple_entrez
2482440,0.0717656463474023,4.29502417840376,0.85854394035583,0.391587274965321,0.767196911245025,-5.42928803842233,True,0.0531238940047025,0.0896447744989928,0.0725282705385144,129852,unique_entrez_id
2482505,0.0861974209621277,10.7895647887324,1.30922430691216,0.191912787250221,0.651982151592006,-4.98877358667627,True,0.0802412953941509,0.064379002083486,0.113971965408739,6711,unique_entrez_id
2482683,0.187091251834258,7.30475530516432,1.59239072910192,0.1128262371329,0.58167404829947,-4.62004964225601,True,0.177213267076603,0.168354732602205,0.215705755823987,56969;6711,ambiguous_multiple_entrez
2482930,-0.310797977396165,8.7774572769953,-2.17605800272902,0.0306863770070449,0.428457872437971,-3.64076831615597,True,-0.290523865328751,-0.403244975264435,-0.238625091595305,,unmapped_entrez
2482931,-0.547846999191591,3.75725910798122,-2.14363686441383,0.0332317865164096,0.43817206252398,-3.70278736499726,True,-0.592239929006988,-0.59072921447678,-0.460571854091005,,unmapped_entrez
2482932,0.195307359819918,5.29272558685446,0.503202253039058,0.615358644190374,0.868692862831858,-5.64831484345657,False,0.288243157591005,-0.131975087421464,0.429654009290212,,unmapped_entrez
2482933,0.0314888441226699,5.61066431924883,0.154191625753421,0.877609305427462,0.966142763917369,-5.75236494718877,True,0.0048936578938239,0.0825478474317096,0.00702502704247099,,unmapped_entrez
2482937,0.00341740818220515,8.13431169014084,0.0248804784124599,0.980174333398699,0.993551710019994,-5.76287327020915,False,-0.0303376257558927,0.0123454205122151,0.0282444297902966,,unmapped_entrez
2482940,-0.054749509797869,8.30321624413146,-0.421930683513703,0.673514635766986,0.891754587442829,-5.68239834954428,False,0.0457270269798169,-0.149931989458682,-0.060043566914759,,unmapped_entrez
2482941,0.171501841631392,4.46405004694836,0.782390112595358,0.434882009986657,0.786668961359,-5.48579735233141,True,0.274537054530954,0.124441779653133,0.115526690710095,,unmapped_entrez
2482944,-0.0546228678878631,4.04047873239437,-0.256707155656465,0.797660548048531,0.93975009318832,-5.73325239380759,False,0.0345089080640451,-0.187879114247016,-0.0104983974806241,,unmapped_entrez
2482946,-0.197971521741016,3.41604361502347,-0.63491773693547,0.526185251363616,0.828833089583876,-5.58039982378311,True,-0.312369088833086,-0.146933520665989,-0.134611955723971,,unmapped_entrez
2483016,-0.145279381610927,7.46161178403756,-0.86414539618626,0.388511152167758,0.765624828950737,-5.42492513950761,True,-0.0884288312478283,-0.233948642027314,-0.113460671557638,112942,unique_entrez_id
2483451,0.403108497545287,6.23951647887324,1.59034393405861,0.113287776395516,0.581923895186084,-4.62296818398529,True,0.447034045070725,0.269346190270018,0.492945257295116,7444,unique_entrez_id
2484305,0.135639726748016,7.34025464788732,0.833354549510372,0.405608116702214,0.773307947746421,-5.44855541746715,True,0.199056499573464,0.04002798832901,0.167834692341577,64895,unique_entrez_id
2484358,0.047518563500196,6.53498690140845,0.310556858939092,0.756450904370389,0.924244235967098,-5.7193950841618,False,0.0960854821994808,-0.0539766619990605,0.100446870300178,5966,unique_entrez_id
2484422,0.121567315465329,7.47853769953052,0.774485414604598,0.43953006621808,0.788210549741417,-5.49136459750829,False,0.187735256764528,-0.0280452790986709,0.205011968730131,5194,unique_entrez_id
2484457,0.162381180426181,6.71120366197183,1.13896785890782,0.256036700848237,0.693989403533802,-5.17643873697269,True,0.199042375000013,0.13336755677349,0.15473360950504,84542,unique_entrez_id
2484552,0.265501045903677,7.4390741314554,1.59408822008626,0.112446411001386,0.581545571558153,-4.61762892066061,True,0.218851772587414,0.180113472473796,0.397537892649813,130872,unique_entrez_id
2484752,-0.215011736843302,8.04903037558685,-1.84568874117599,0.0663687609627879,0.514616872113012,-4.23097051017967,True,-0.139401772603312,-0.270601145672864,-0.23503229225372,150684;220885;388524;3921;653162,ambiguous_multiple_entrez
2484841,-0.0730864489759266,7.46799215962441,-0.63297409619222,0.527450724270504,0.829502564441131,-5.58151632244283,True,-0.034838573303503,-0.1050819577219,-0.0793388159023714,10678,unique_entrez_id
2484970,0.0478251298273591,8.43443004694836,0.318430313714678,0.750480520439867,0.922074352734806,-5.71714873865539,False,0.0941781684540945,-0.0366956465112231,0.0859928675391988,23301,unique_entrez_id
2485112,-0.00226777388019261,7.49323225352113,-0.0277816511309411,0.977863121129171,0.993451196378149,-5.76280393397091,False,-0.022120579617809,0.0146371898907001,0.000680068086521324,5013,unique_entrez_id
2485176,-0.0839971019900094,9.72317394366197,-0.360002669086135,0.719213233515395,0.912321489333066,-5.70435661122856,True,-0.0146404618575335,-0.147063497251358,-0.0902873468611425,4190,unique_entrez_id
2485257,-0.122578077401466,9.62386384976526,-0.711969107972945,0.477287865812421,0.805272360447431,-5.53341471635961,True,-0.0235525161787109,-0.213874946966886,-0.130306769058802,7360,unique_entrez_id
2485406,-0.178824929580127,8.27692399061033,-1.00766296957556,0.314796124142175,0.727680895661984,-5.30357647022044,True,-0.100729596935892,-0.193010375667056,-0.242734816137439,29094,unique_entrez_id
2485433,0.0477444321730687,8.93789183098592,0.382116981861704,0.702767576021897,0.905338705128057,-5.69691408953768,False,0.127142444636799,-0.0140162557141572,0.0301071075965655,339807;54812,ambiguous_multiple_entrez
2485636,0.0102156638366964,8.7378365258216,0.10260275462133,0.918377788187897,0.978385048923276,-5.75837669816654,False,0.0546358369603386,0.00304068800473267,-0.0270295334549999,6509,unique_entrez_id
2485688,-0.0678454346947852,8.12728995305164,-0.779527782714115,0.436561046171027,0.786998773684988,-5.48782049736097,True,-0.0333448790072399,-0.0976031301426383,-0.0725882949344818,23177,unique_entrez_id
2485784,0.0573179653198812,7.42153211267606,0.471813735361883,0.637557877436243,0.877410995081258,-5.66218681948763,True,0.114973525991923,0.000170466291143256,0.0568099036765739,10097,unique_entrez_id
2485886,0.00790067691766616,5.56654023474178,0.0903727650008812,0.928078564858509,0.981357479395688,-5.75944773072929,False,0.0120854658128264,0.0577534543771252,-0.0461368894369567,105369167;105369168,ambiguous_multiple_entrez
2486178,0.0760177865976948,6.79881051643193,0.506735079353664,0.612881615014852,0.867399369562348,-5.64669778296074,False,0.066389249360066,-0.0108242044991043,0.172488314932121,4211,unique_entrez_id
2486520,0.0876060700856742,5.54506051643193,0.741229406397604,0.459396326450931,0.796524400479497,-5.51417173720602,True,0.166869362265101,0.0137370025004309,0.0822118454914911,54465,unique_entrez_id
2486740,-0.206455066134769,6.50520708920188,-1.73750860352692,0.0837881948791609,0.543455118054912,-4.4039358932048,True,-0.12377205937421,-0.323680171031071,-0.171912967999027,56902,unique_entrez_id
2486811,-0.415011345596071,5.99616530516432,-2.64305116741626,0.00884663972224671,0.270825294751561,-2.65032599347996,True,-0.397371237027276,-0.469695607028631,-0.377967192732307,102724389;5341,ambiguous_multiple_entrez
2486851,0.151497143597243,6.34249394366197,1.26585349843242,0.206991672308999,0.664832000465981,-5.03901635093537,True,0.219548441792984,0.097523537124987,0.137419451873757,200558,unique_entrez_id
2486901,-0.154405566107226,5.5332976056338,-1.19094554887214,0.235042403363662,0.681195024342293,-5.12187182970943,True,-0.131624859803471,-0.138333534186098,-0.19325830433211,10887,unique_entrez_id
2486927,-0.178652480635975,5.79189525821596,-2.15801604669728,0.0320802784909868,0.435162195735955,-3.67537786240202,True,-0.178779964953418,-0.157057821313001,-0.200119655641509,9938,unique_entrez_id
2487063,-0.191867498620048,2.76875,-1.79317543885235,0.0744077533991343,0.528489532129185,-4.31619164595153,True,-0.103362355320386,-0.205941086481299,-0.266299054058459,56287,unique_entrez_id
2487082,0.375275452455615,7.9466020657277,2.80413328657797,0.00552665501971471,0.231605136503397,-2.26725795376457,True,0.338722894669405,0.338904537605095,0.448198925092337,84168,unique_entrez_id
2487412,-0.0027521373900834,6.85364887323944,-0.0284446149287576,0.977335002092603,0.993323197339662,-5.76278701697855,False,0.0181944098013807,-0.0293837841233975,0.00293296215176397,307,unique_entrez_id
2487478,-0.044223892251039,7.53119262910798,-0.59272897200152,0.554010849459634,0.841755650041535,-5.60385872157185,True,-0.0303392774152291,-0.0564114835445801,-0.0459209157933085,64395;64396,ambiguous_multiple_entrez
2487527,0.0703528907786666,8.49166225352113,0.717653231785895,0.473781896735269,0.803398567780357,-5.52973744256783,True,0.112677870444287,0.0422139285176062,0.0561668733741154,11017,unique_entrez_id
2487549,0.0439186981743962,7.64970572769953,0.32018505067207,0.749151913250556,0.921770139191246,-5.71664047028751,True,0.0598925470626028,0.00273633586467437,0.0691272115959087,4084,unique_entrez_id
2487639,-0.141386697279255,8.58428521126761,-1.48263467183999,0.139695461955639,0.606820255072072,-4.77131630969799,True,-0.0778906578759191,-0.215893175262174,-0.130376258699661,5093,unique_entrez_id
2487696,0.0565266149939321,7.93404342723005,0.393170583681173,0.694599288019256,0.90083916614752,-5.69302783711674,True,0.105168426809664,0.0103279211996652,0.0540834969724813,51449,unique_entrez_id
2487882,-0.101658798712686,7.07942089201878,-1.06843246308478,0.286572432826752,0.709119673962005,-5.24664636109609,True,-0.118482440526682,-0.0810498466873479,-0.105444108924028,25806,unique_entrez_id
2487918,-0.134231405768066,6.44696708920188,-1.62222436608107,0.106280512206766,0.573396219417715,-4.57711461229317,True,-0.144439579785435,-0.108047521145071,-0.15020711637369,525,unique_entrez_id
2487963,-0.086415699807449,6.23423276995305,-1.07804898618439,0.282269148718951,0.708470864423393,-5.23733545230795,True,-0.104551744196769,-0.0623452332602596,-0.0923501219653131,79998,unique_entrez_id
2488038,-0.238824439552533,8.56839713615024,-2.51966582973917,0.0125035355692304,0.310801069439066,-2.92947499766501,True,-0.194312143714598,-0.255265012749786,-0.266896162193222,55577,unique_entrez_id
2488078,-0.058927731630245,7.76597906103286,-0.448232248461001,0.65445563711245,0.884947569689381,-5.67202204346669,False,-0.0612989796966179,-0.154322552442708,0.0388383372485848,10199,unique_entrez_id
2488114,0.25860845896085,8.61923995305164,1.63186175275475,0.104233364615274,0.569809154077272,-4.56308165827416,True,0.255120465638276,0.172108936430631,0.348595974813643,27332,unique_entrez_id
2488252,0.0663613804360157,6.85861563380282,0.726112279241846,0.468591840234205,0.800939036899517,-5.52421013203679,True,0.0739220404194061,0.0392042915147393,0.0859578093738982,8291,unique_entrez_id
2488584,-0.0700613639374517,6.96384699530516,-0.73529688145921,0.462992692699987,0.798091810613113,-5.51813580132663,True,-0.0982170451232021,-0.0305053498001655,-0.0814616968889883,6697,unique_entrez_id
2488596,-0.0548170615836012,7.41480366197183,-0.673279152027741,0.50152226468463,0.817467768464676,-5.55767678406157,False,-0.141439330548214,0.00348046884255915,-0.0264923230451668,2016,unique_entrez_id
2488680,-0.0969839757213782,7.49447521126761,-1.32599423367253,0.186305931868027,0.647154350319446,-4.96890092409686,True,-0.0724808582780128,-0.116134714906039,-0.10233635398008,10322;344022,ambiguous_multiple_entrez
2488732,-0.16778405556598,10.2663159624413,-1.59544040820289,0.112142523579772,0.580929415512909,-4.61569594930217,True,-0.096161458920788,-0.254562128074539,-0.152628579702606,10574,unique_entrez_id
2488785,0.288288852954381,7.63436314553991,1.94617742125641,0.0529908930372024,0.491123427670648,-4.06129372150364,True,0.300122143846302,0.218352398233132,0.346392016783712,7840,unique_entrez_id
2488898,0.00626219055951438,6.84589671361502,0.0953508225473443,0.924128607737764,0.980491937531588,-5.75902816210938,False,-0.0251064539434767,-0.0217807734651876,0.0656737990871994,200420,unique_entrez_id
2488959,0.0557616197020883,7.67611957746479,0.638394074860198,0.523924295572821,0.827002934705902,-5.57839583143124,False,0.09082971944314,-0.00876590516511921,0.0852210448282538,10617,unique_entrez_id
2489007,-0.309057444251743,5.22925976525822,-1.25267990300951,0.211739623559655,0.667720290127422,-5.05394759999401,True,-0.411797627432677,-0.283859889013942,-0.231514816308612,72,unique_entrez_id
2489035,-0.248681802490186,7.15955502347418,-2.16952695100939,0.0311842756059483,0.431067039115957,-3.65332126716231,True,-0.238522562283445,-0.265865529850271,-0.241657315336848,1716;200424,ambiguous_multiple_entrez
2489071,-0.0448270065348915,7.04520497652582,-0.468980082228977,0.63957843709323,0.878812681824333,-5.6633953997333,True,-0.0647981214993214,-0.0397581338801407,-0.0299247642252096,200424,unique_entrez_id
2489140,-0.106013473305534,6.72104281690141,-1.0245147945491,0.306790420041318,0.721992813092766,-5.28812013339699,True,-0.1363268707822,-0.0832380134022106,-0.0984755357321978,,unmapped_entrez
2489169,-0.154050103634535,2.30408084507042,-0.951132179866786,0.342649706938887,0.740879474050047,-5.35357544755919,True,-0.13627170278205,-0.205331968442913,-0.120546639678641,,unmapped_entrez
2489172,-0.669404592128971,6.76332455399061,-4.56687685766191,8.50456231851767e-06,0.0178059696836458,3.21084686356715,True,-0.576059207256987,-0.760548617815489,-0.671605951314437,10797,unique_entrez_id
2489228,-0.277812636538321,7.14094727699531,-1.96315074161553,0.0509718113288292,0.487370144601548,-4.0317795906516,True,-0.236575178446637,-0.312641293529877,-0.28422143763845,84058,unique_entrez_id
2489258,-0.0360139060732614,7.47790070422535,-0.566379085973268,0.571750918150479,0.850784847174838,-5.61769516024175,True,-0.0278522973308659,-0.0518043761462037,-0.0283850447427234,100532735;83444,ambiguous_multiple_entrez
2489322,-0.057664014524339,6.68377070422535,-0.885412961086803,0.376963433526758,0.758094301997029,-5.40810769831598,True,-0.0833359990723972,-0.068826474501809,-0.020829569998817,64427,unique_entrez_id
2489372,-0.0695664680411312,5.90682305164319,-0.681870608042137,0.496084566530166,0.815178603500968,-5.55240579081461,True,-0.124770150460193,-0.0727610081935852,-0.0111682454696185,151534,unique_entrez_id
