population,outcome,tau_suvr,reference_tau,full_mean,full_mean_ci95_lower,full_mean_ci95_upper,full_contrast_to_reference,full_contrast_to_reference_ci95_lower,full_contrast_to_reference_ci95_upper,retained_mean,retained_mean_ci95_lower,retained_mean_ci95_upper,retained_contrast_to_reference,retained_contrast_to_reference_ci95_lower,retained_contrast_to_reference_ci95_upper,retained_minus_full_mean,retained_minus_full_shape
all_eligible,hippocampus_icv,1.8749249999999997,1.341,0.004356693043004624,0.004184297954695721,0.0045290881313135275,-0.0005222766204800174,-0.0007370564927766624,-0.00030749674818337245,0.004410626389273775,0.004260173180724835,0.004561079597822714,-0.0004692245113399793,-0.0006603521455179932,-0.00027809687716196543,5.393334626915044e-05,5.3052109140038146e-05
all_eligible,hippocampus_icv,1.8851079999999998,1.341,0.004351545093826081,0.004179341432373258,0.004523748755278903,-0.0005274245696585619,-0.0007425195355836014,-0.00031232960373352246,0.004405056327032062,0.004255115338859036,0.0045549973152050885,-0.0004747945735816924,-0.0006659193878509129,-0.0002836697593124719,5.3511233205981446e-05,5.262999607686953e-05
all_eligible,hippocampus_icv,1.8952909999999998,1.341,0.004346548194119252,0.004174604092126736,0.004518492296111769,-0.0005324214693653888,-0.000747744730872464,-0.00031709820785831376,0.004399589890005598,0.00425019096525912,0.004548988814752075,-0.00048026101060815644,-0.0006713290849979014,-0.00028919293621841146,5.3041695886345275e-05,5.2160458757232386e-05
all_eligible,hippocampus_icv,1.905474,1.341,0.004341700503769905,0.004170077982225071,0.004513323025314739,-0.0005372691597147365,-0.0007527396996419107,-0.00032179861978756224,0.004394225815811722,0.00424538844064146,0.004543063190981984,-0.00048562508480203226,-0.0006765911670047252,-0.00029465900259933927,5.252531204181718e-05,5.1644074912704236e-05
all_eligible,hippocampus_icv,1.9156569999999997,1.341,0.0043370001826638005,0.004165754799163251,0.00450824556616435,-0.000541969480820842,-0.0007575122514671325,-0.00032642671017455154,0.004388962842067775,0.004240695561637699,0.00453723012249785,-0.0004908880585459798,-0.0006817158863027291,-0.0003000602307892305,5.196265940397415e-05,5.1081422274862234e-05
all_eligible,hippocampus_icv,1.9258399999999998,1.341,0.004332445390686698,0.004161625881109827,0.004503264900263569,-0.0005465242727979438,-0.000762070390433087,-0.0003309781551628006,0.004383799706391094,0.004236099543918808,0.00453149986886338,-0.0004960511942226603,-0.0006867138188161717,-0.00030538856962914883,5.135431570439577e-05,5.047307857528353e-05
all_eligible,hippocampus_icv,1.9360229999999998,1.341,0.004328034287724361,0.004157682201883056,0.004498386373565667,-0.0005509353757602795,-0.0007664223205413577,-0.0003354484309792013,0.004378735146399021,0.004231587033169337,0.004525883259628705,-0.0005011157542147337,-0.0006915958618306118,-0.00031063564659885575,5.07008586746599e-05,4.981962154554571e-05
all_eligible,hippocampus_icv,1.9462059999999997,1.341,0.004323765033662556,0.004153914365933043,0.004493615701392068,-0.0005552046298220865,-0.0007705764504323365,-0.0003398328092118365,0.004373767899708893,0.00422714412570281,0.0045203916737149765,-0.0005060830009048607,-0.0006963732280484357,-0.0003157927737612856,5.0002866046337455e-05,4.912162891722587e-05
all_eligible,hippocampus_icv,1.9563889999999997,1.341,0.004319635788387038,0.004150312604864166,0.0044889589719099105,-0.0005593338750976036,-0.0007745413972438878,-0.0003441263529513195,0.0043688967039380525,0.004222756400560885,0.00451503700731522,-0.0005109541966757023,-0.0007010574352319944,-0.0003208509581194102,4.92609155510141e-05,4.837967842190132e-05
all_eligible,hippocampus_icv,1.9665719999999998,1.341,0.0043156447117835735,0.004146866776091999,0.004484422647475148,-0.000563324951701068,-0.0007783259894065312,-0.0003483239139956049,0.004364120296703836,0.004218408964904046,0.004509831628503626,-0.0005157306039099184,-0.0007056602908253789,-0.0003258009169944581,4.847558492026248e-05,4.759434779114959e-05
all_eligible,hippocampus_icv,1.9767549999999998,1.341,0.0043117899637379236,0.0041435663642890135,0.004480013563186834,-0.0005671796997467177,-0.0007819392681541009,-0.0003524201313393346,0.004359437415623584,0.0042140865143505775,0.004504788316896591,-0.0005204134849901698,-0.000710193870957916,-0.0003306330990224236,4.7647451885660455e-05,4.676621475654789e-05
all_eligible,hippocampus_icv,1.9869379999999999,1.341,0.0043080697041358515,0.004140400486329689,0.004475738921942014,-0.0005708999593487904,-0.0007853904875084797,-0.0003564094311891012,0.004354846798314637,0.004209773409623793,0.0044999201870054815,-0.0005250041022991171,-0.000714670493271544,-0.00033533771132669026,4.677709417878588e-05,4.589585704967332e-05
all_eligible,hippocampus_icv,1.9971209999999997,1.341,0.0043044820928631175,0.004137357900493145,0.00447160628523309,-0.0005744875706215241,-0.0007886891124783914,-0.0003602860287646569,0.004350347182394333,0.004205453770400441,0.0044952405943882254,-0.0005295037182194207,-0.0007191026830859278,-0.0003399047533529137,4.586508953121574e-05,4.4983852402103396e-05
all_eligible,hippocampus_icv,2.0073039999999995,1.341,0.004301025289805485,0.004134427020713975,0.004467623558896995,-0.0005779443736791569,-0.0007918448151964773,-0.00036404393216183653,0.004345937305480012,0.004201111586600911,0.004490763024359114,-0.0005339135951337413,-0.0007235031325243666,-0.0003443240577431161,4.491201567452703e-05,4.403077854541555e-05
all_eligible,hippocampus_icv,2.017487,1.341,0.004297697454848716,0.004131595936682267,0.004463798973015164,-0.0005812722086359261,-0.0007948674687073929,-0.00036767694856445934,0.004341615905189015,0.004196730846525813,0.004486500963852217,-0.0005382349954247394,-0.0007278846523739324,-0.0003485853384755465,4.3918450340299335e-05,4.303721321118666e-05
all_eligible,hippocampus_icv,2.0276699999999996,1.341,0.004294496747878572,0.004128852440573737,0.004460141055183406,-0.0005844729156060697,-0.0007977671381140194,-0.00037117869309812013,0.004337381719138679,0.004192295680247712,0.0044824677580296455,-0.0005424691814750753,-0.0007322601166465383,-0.0003526782463036122,4.288497126010704e-05,4.200373413099448e-05
all_eligible,hippocampus_icv,2.0378529999999997,1.341,0.004291421328780816,0.004126184061131747,0.004456658596429885,-0.0005875483347038257,-0.0008005540687908516,-0.00037454260061679974,0.004333233484946344,0.004187790515561993,0.0044786764543306955,-0.0005466174156674097,-0.0007366424000426136,-0.00035659243129220565,4.1812156165528004e-05,4.093091903641598e-05
all_eligible,hippocampus_icv,2.0480359999999997,1.341,0.00428846935744121,0.004123578105716277,0.004453360609166143,-0.0005905003060434322,-0.0008032386713851132,-0.0003777619407017513,0.004329169940229351,0.004183200242666532,0.00447513963779217,-0.0005506809603844034,-0.0007410443087910211,-0.0003603176119777857,4.070058278814095e-05,3.981934565902882e-05
all_eligible,hippocampus_icv,2.058219,1.341,0.004285638993745515,0.004121021710773116,0.004450256276717915,-0.0005933306697391263,-0.0008058315033490436,-0.0003808298361292091,0.004325189822605038,0.004178510382680647,0.0044718692625294295,-0.0005546610780087165,-0.0007454785056389328,-0.0003638436503785002,3.955082885952286e-05,3.866959173040986e-05
all_eligible,hippocampus_icv,2.068402,1.341,0.0042829283975794954,0.004118501900954499,0.004447354894204492,-0.0005960412659051465,-0.0008083432467829892,-0.00038373928502730375,0.004321291869690745,0.004173707254250095,0.004468876485131395,-0.0005585590309230097,-0.0007499574300802233,-0.00036716063176579625,3.836347211124986e-05,3.7482234982136754e-05
all_eligible,hippocampus_icv,2.0785849999999995,1.341,0.004280335728828912,0.004116005656838358,0.004444665800819466,-0.0005986339346557301,-0.0008107846824199417,-0.00038648318689151845,0.004317474819103811,0.00416877813193776,0.004466171506269862,-0.0005623760815099433,-0.0007544932152230272,-0.0003702589477968594,3.7139090274898937e-05,3.625785314578681e-05
all_eligible,hippocampus_icv,2.088768,1.341,0.004277859147379526,0.004113519990850702,0.00444219830390835,-0.0006011105161051159,-0.0008131666596492443,-0.0003890543725609874,0.004313737408461575,0.004163711389972135,0.004463763426951015,-0.0005661134921521787,-0.0007590976029855028,-0.0003731293813188547,3.5878261082048814e-05,3.499702395293712e-05
all_eligible,hippocampus_icv,2.0989509999999996,1.341,0.004275496813117102,0.004111032030603824,0.004439961595630379,-0.0006034728503675405,-0.0008155000625607831,-0.00039144563817429783,0.004310078375381379,0.004158496625281806,0.004461660125480952,-0.0005697725252323755,-0.0007637818595505757,-0.0003757631909141752,3.4581562264277346e-05,3.3700325135165e-05
all_eligible,hippocampus_icv,2.1091339999999996,1.341,0.0042732468859274,0.004108529108438826,0.004437964663415973,-0.0006057227775572425,-0.0008177957720908242,-0.0003936497830236608,0.0043064964574805594,0.004153124754594008,0.004459868160367111,-0.0005733544431331945,-0.0007685566931826997,-0.0003781521930836893,3.324957155315979e-05,3.236833442404798e-05
all_eligible,hippocampus_icv,2.1193169999999997,1.341,0.004271107525696182,0.0041059988555282164,0.004436216195864147,-0.0006078621377884597,-0.0008200646244652711,-0.00039565965111164835,0.004302990392376458,0.004147588081665985,0.004458392703086931,-0.0005768605082372963,-0.0007734321765919851,-0.00038028883988260753,3.1882866680276595e-05,3.100162955116338e-05
all_eligible,hippocampus_icv,2.1294999999999997,1.341,0.004269076892309212,0.004103429298483262,0.004434724486135162,-0.0006098927711754295,-0.0008223173662629084,-0.00039746817608795064,0.004299558917686413,0.004141880332336982,0.004457237503035844,-0.0005802919829273414,-0.0007784176760082316,-0.00038216628984645134,3.0482025377201287e-05,2.9600788248088073e-05
all_eligible,cdrsb,1.10525,1.358,0.48421476397283136,0.15334230092019213,0.8150872270254705,-0.9740652152406319,-1.4511977996468093,-0.49693263083445455,0.4631667233541803,0.18750103633221982,0.7388324103761408,-0.8622603282204575,-1.2490893686418223,-0.4754312877990927,-0.021048040618651065,0.11180488702017444
all_eligible,cdrsb,1.1154095000000002,1.358,0.5168808911943756,0.2117345566682668,0.8220272257204845,-0.9413990880190878,-1.3850140407727014,-0.4977841352654741,0.4988647079993229,0.24388378021856788,0.753845635780078,-0.8265623435753149,-1.1847290724183468,-0.46839561473228286,-0.018016183195052715,0.1148367444437729
all_eligible,cdrsb,1.125569,1.358,0.5499043510037085,0.26797179859139153,0.8318369034160255,-0.9083756282097545,-1.3195021717011206,-0.4972490847183884,0.5345080940233644,0.2974436588348146,0.7715725292119142,-0.7909189575512732,-1.1216351985890014,-0.460202716513545,-0.01539625698034408,0.11745667065848131
all_eligible,cdrsb,1.1357285000000001,1.358,0.5833143238125036,0.3217395927180518,0.8448890549069554,-0.8749656554009598,-1.2547114772593877,-0.495219833542532,0.5700924228062583,0.3478796500364296,0.7923051955760869,-0.7553346287683798,-1.0599054523927653,-0.4507638051439942,-0.013221901006245318,0.11963102663258007
all_eligible,cdrsb,1.145888,1.358,0.6171399900324266,0.37272924482077363,0.8615507352440795,-0.8411399891810363,-1.1906900321983358,-0.4915899461637368,0.6056132357279513,0.3949596842628939,0.8162667871930087,-0.7198138158466865,-0.9996346132530238,-0.43999301844034905,-0.01152675430447525,0.12132617333434981
all_eligible,cdrsb,1.1560475000000001,1.358,0.651410530075152,0.4206808938973646,0.8821401662529395,-0.8068694491383114,-1.1274840027002642,-0.48625489557635865,0.6410660741683971,0.43857659858520687,0.8435555497515874,-0.6843609774062409,-0.9409119792776655,-0.4278099755348164,-0.010344455906754924,0.12250847173207047
all_eligible,cdrsb,1.166207,1.358,0.6861551243523465,0.46544175455776693,0.906868494146926,-0.7721248548611173,-1.0651366372674587,-0.47911307245477597,0.6764464795075438,0.47879657682170573,0.8740963821933818,-0.6489805720670944,-0.8838176115668926,-0.4141435325672961,-0.009708644844802716,0.1231442827940229
all_eligible,cdrsb,1.1763665,1.358,0.7214029532756809,0.5070256089102977,0.9357802976410642,-0.7368770259377827,-1.003686822835773,-0.4700672290397925,0.7117499931253426,0.5158779428149188,0.9076220434357664,-0.6136770584492954,-0.828417042751962,-0.3989370741466288,-0.009652960150338341,0.12319996748848727
all_eligible,cdrsb,1.186526,1.358,0.7571831972568246,0.5456499503131097,0.9687164442005395,-0.7010967819566385,-0.9431670440320409,-0.4590265198812361,0.7469721564017435,0.5502475704478409,0.9436967423556462,-0.5784548951728943,-0.774754193912647,-0.3821555964331415,-0.010211040855081066,0.12264188678374421
all_eligible,cdrsb,1.1966855,1.358,0.7935250367074502,0.5817302874625848,1.0053197859523155,-0.6647549425060137,-0.8836005459971612,-0.4459093390148663,0.7821085107166983,0.5824426064602783,0.9817744149731182,-0.5433185408579396,-0.7228425005831574,-0.3637945811327219,-0.011416525990751936,0.12143640164807412
all_eligible,cdrsb,1.206845,1.358,0.8304576520392235,0.6158302554280795,1.0450850486503676,-0.62782232717424,-0.8249974783830196,-0.43064717596546037,0.8171545974501551,0.6130406938777084,1.0212685010226017,-0.508272454124483,-0.6726547554039123,-0.34389015284505364,-0.013303054589068442,0.11954987304975706
all_eligible,cdrsb,1.2170045,1.358,0.8680102236638181,0.6485878178177893,1.0874326295098469,-0.5902697555496453,-0.7673498178738114,-0.41318969322547927,0.8521059579820665,0.64260125418626,1.0616106617778729,-0.4733210935925716,-0.6241129256891332,-0.3225292614960099,-0.015904265681751628,0.11694866195707376
all_eligible,cdrsb,1.2271640000000001,1.358,0.9062119319929032,0.6806447200988612,1.1317791438869451,-0.5520680472205608,-0.7106249744577771,-0.39351111998334454,0.8869581336923815,0.6716284313597899,1.1022878360249733,-0.4384689178822563,-0.5770800094840683,-0.2998578262804442,-0.019253798300521652,0.11359912933830452
all_eligible,cdrsb,1.2373235,1.358,0.9450919574381453,0.7125967198265396,1.177587195049751,-0.5131880217753176,-0.6547582422493865,-0.3716178013012488,0.9217066659610498,0.7005545982006647,1.1428587337214349,-0.4037203856135877,-0.531356436155617,-0.2760843350715584,-0.02338529147709556,0.10946763616172994
all_eligible,cdrsb,1.2474830000000001,1.358,0.98467948041122,0.7449678535298536,1.2243911072925864,-0.4736004988022434,-0.5996447093726847,-0.34755628823180224,0.9563470961680243,0.7297378281474669,1.1829563641885816,-0.36907995540661337,-0.4866831063466325,-0.25147680446659426,-0.02833238424319573,0.10452054339563005
all_eligible,cdrsb,1.2576425,1.358,1.0250036813237928,0.7782030840976245,1.271804278549961,-0.4332762978896707,-0.5451318825764082,-0.3214207132029332,0.9908749656932523,0.7594664861211043,1.2222834452654003,-0.3345520858813851,-0.4427517246526366,-0.22635244711013353,-0.03412871563054054,0.09872421200828563
all_eligible,cdrsb,1.267802,1.358,1.0660882697559195,0.8126576421838339,1.3195188973280052,-0.3921917094575427,-0.4910188356962321,-0.29336458321885334,1.0252860557667365,0.7899560714923193,1.2606160400411537,-0.30014099580790154,-0.3992261657474336,-0.2010558258683695,-0.040802213989183045,0.09205071364964118
all_eligible,cdrsb,1.2779615,1.358,1.1079120867623535,0.848502039481166,1.367322134043541,-0.3503678924511101,-0.4370961336949968,-0.26363965120722344,1.0595781147267176,0.8212831929937094,1.2978730364597257,-0.2658489368479205,-0.35581035445713505,-0.17588751923870594,-0.04833397203563594,0.08451895560318962
all_eligible,cdrsb,1.288121,1.358,1.1504319860965557,0.885785450308326,1.4150785218847854,-0.3078479931169076,-0.383167031884417,-0.2325289543493982,1.0937498548700595,0.8534336897410877,1.3340660199990313,-0.23167719670457865,-0.31227206282635045,-0.15108233058280685,-0.056682131226496235,0.07617079641232893
all_eligible,cdrsb,1.2982805,1.358,1.1936046705767644,0.9245047335429544,1.4627046076105745,-0.2646753086366992,-0.32904741086201866,-0.20030320641137972,1.1277999951108666,0.8863528027273553,1.369247187494378,-0.19762705646377154,-0.2684311173664679,-0.12682299556107518,-0.06580467546589785,0.06704825217292765
all_eligible,cdrsb,1.30844,1.358,1.2373868430212163,0.9646170407754755,1.510156645266957,-0.22089313619224732,-0.27457238245929694,-0.1672138899251977,1.1617272543632446,0.9199539334927286,1.4035005752337606,-0.16369979721139302,-0.22415516094257792,-0.10324443348020812,-0.07565958865797162,0.0571933389808543
all_eligible,cdrsb,1.3185995,1.358,1.2817352062481469,1.0060488403161298,1.5574215721801639,-0.17654477296531745,-0.21960135431144076,-0.13348819161919415,1.195530351541298,0.9541247398512777,1.4369359632313186,-0.12989670003333967,-0.17935389977551117,-0.08043950029116817,-0.0862048547068488,0.046648072931977785
all_eligible,cdrsb,1.328759,1.358,1.3266064630757937,1.0487025916993225,1.6045103344522649,-0.13167351613767064,-0.1640211177960269,-0.09932591447931437,1.2292080055591335,0.9887317177290584,1.4696842933892085,-0.09621904601550432,-0.13397288285771394,-0.058465209173294695,-0.09739845751666021,0.03545447012216632
all_eligible,cdrsb,1.3389185000000001,1.358,1.3719573163223924,1.092461760403966,1.6514528722408188,-0.08632266289107154,-0.10774698563193075,-0.06489834015021234,1.2627589353308548,1.0236239633653903,1.5018939072963193,-0.06266811624378284,-0.08798753583867246,-0.03734869664889322,-0.10919838099153756,0.023654546647288707
all_eligible,cdrsb,1.349078,1.358,1.4177444688061795,1.1371947051843918,1.6982942324279673,-0.04053551040728495,-0.05072228694305563,-0.030348733871514273,1.296181859770567,1.05863668914377,1.533727030397364,-0.029245191804071098,-0.04139782167405007,-0.01709256193409213,-0.12156260903561256,0.011290318603213854
all_eligible,cdrsb,1.3592375,1.358,1.4639246233453918,1.1827578454291112,1.7450914012616723,0.005644644131928179,0.004205954885078825,0.0070833333787775335,1.3294754977923757,1.0935949815285044,1.565356014056247,0.004048446217737996,0.002320556902078765,0.005776335533397226,-0.13444912555301602,-0.0015961979141901833
all_eligible,cdrsb,1.369397,1.358,1.5104544827582655,1.228998421913819,1.791910543602712,0.05217450354480185,0.03867265589028154,0.06567635119932215,1.3626385683103854,1.128318207491413,1.5969589291293578,0.03721151673574765,0.020924168277282097,0.05349886519421321,-0.14781591444788011,-0.014962986809054196
all_eligible,cdrsb,1.3795565,1.358,1.5572907498630384,1.275757092703517,1.83882440702256,0.09901077064957514,0.07297939809360086,0.1250421432055494,1.3956697902387027,1.162625360318546,1.6287142201588596,0.07024273866406494,0.038764802992929316,0.10172067433520057,-0.16162095962433565,-0.0287680319855102
all_eligible,cdrsb,1.389716,1.358,1.604390127477946,1.322870546892736,1.885909708063156,0.14611014826448232,0.10707247739796452,0.18514781913100012,1.4285678824914307,1.1963414551502896,1.660794309832572,0.10314083091679337,0.05589948311991582,0.1503821787136709,-0.17582224498651522,-0.042969317347688954
all_eligible,cdrsb,1.3998755,1.358,1.6517093184212257,1.3701742632771265,1.9332443735653249,0.19342933920776142,0.14091376264077712,0.24594491577474573,1.461331563982677,1.2293048255954053,1.6933583023699486,0.13590451240803902,0.07239368325052177,0.1994153415655563,-0.19037775443854876,-0.0575248267997224
all_eligible,cdrsb,1.4100350000000001,1.358,1.6992050255111124,1.4175054819201784,1.9809045691020464,0.2409250462976488,0.17447824656069819,0.30737184603459944,1.4939595536265449,1.2613748580504534,1.7265442492026364,0.16853250205190706,0.08831969186357759,0.24874531224023655,-0.20524547188456754,-0.07239254424574174
all_eligible,cdrsb,1.4201945,1.358,1.7468339515658426,1.464706390233073,2.0289615128986123,0.28855397235237956,0.20775188762666594,0.36935605707809316,1.5264505703371394,1.2924394004935396,1.7604617401807392,0.20102351876250163,0.1037552932985052,0.29829174422649807,-0.22038338122870327,-0.08753045358987793
all_eligible,cdrsb,1.430354,1.358,1.7945527994036548,1.5116274526065299,2.0774781462007796,0.33627282019019084,0.24072974870261046,0.43181589167777124,1.5588033330285658,1.3224209045971305,1.795185761460001,0.23337628145392816,0.11878270423194269,0.3479698586759136,-0.23574946637508898,-0.10289653873626267
all_eligible,cdrsb,1.4405135,1.358,1.8423182718427844,1.558130740377845,2.1265058033077238,0.3840382926293209,0.2734144151069344,0.4946621701517073,1.5910165606149302,1.351280404527724,1.8307527167021365,0.2655895090402931,0.1334877108403682,0.397691307240218,-0.25130171122785416,-0.11844878358902777
all_eligible,cdrsb,1.450673,1.358,1.8900870717014682,1.6040930586841242,2.1760810847188123,0.4318070924880048,0.3058146628210998,0.5577995221549098,1.623088972010338,1.3790187362621749,1.8671592077585013,0.2976619204357007,0.14795896334443823,0.4473648775269632,-0.2669980996911301,-0.13414517205230408
all_eligible,cdrsb,1.4608325,1.358,1.9378159017979417,1.6494086328396054,2.226223170756278,0.47953592258447797,0.3379443432787185,0.6211275018902375,1.6550192861288924,1.405674885956706,1.9043636863010787,0.329592234554255,0.16228739325207572,0.4968970758564343,-0.28279661566904934,-0.14994368803022295
all_eligible,cdrsb,1.470992,1.358,1.9854614649504425,1.6939911215381716,2.2769318083627135,0.5271814857369792,0.36982145125805965,0.6845415202158988,1.6868062218847006,1.43132186845653,1.9422905753128712,0.3613791703100631,0.17656572548688856,0.5461926151332377,-0.29865524306574187,-0.1658023154269161
all_eligible,cdrsb,1.4811515,1.358,2.032980463977206,1.737774772279033,2.3281861556753793,0.5747004847637429,0.4014673448191397,0.7479336247083461,1.718448498191865,1.4560609111988292,1.980836085184901,0.3930214466172282,0.1908880629362052,0.5951548302982512,-0.31453196578534115,-0.1816790381465147
all_eligible,cdrsb,1.491311,1.358,2.080329601696471,1.7807146197383916,2.379944583654551,0.6220496224830078,0.432906089647362,0.8111931553186535,1.749944833964495,1.480014858594853,2.0198748093341368,0.4245177823898574,0.20534952501784434,0.6436860397618704,-0.3303847677319762,-0.1975318400931504
all_eligible,cdrsb,1.5014705,1.358,2.1274655809264713,1.8227857333950612,2.4321454284578814,0.6691856017130082,0.4641639038036297,0.8742072996223867,1.7812939481166925,1.5033216244125602,2.0592662718208246,0.45586689654205426,0.2200459248567588,0.6916878682273497,-0.3461716328097788,-0.21331870517095397
all_eligible,cdrsb,1.51163,1.358,2.174345104485446,1.863981623637191,2.4847085853337005,0.7160651252719822,0.49526868230503424,0.9368615682389301,1.8124945595625617,1.5261282875717963,2.098860831553327,0.48706750798792464,0.2350734717484692,0.73906154422738,-0.36185054492288415,-0.22899761728405754
all_eligible,cdrsb,1.5217895000000001,1.358,2.220925655975975,1.904312727553895,2.5375385843980554,0.7626456767625112,0.5262491303511375,0.9990422231738848,1.8435454211124611,1.548585345688372,2.13850549653655,0.518118369537824,0.25052672169778073,0.7857100173778673,-0.377380234863514,-0.24452730722468718
all_eligible,cdrsb,1.531949,1.358,2.2671853367529415,1.9438204202451028,2.5905502532607803,0.8089053575394791,0.5571226269329499,1.0606880881460083,1.8744461806567934,1.5708202839563592,2.1780720773572275,0.5490191290821564,0.26645337927872625,0.8315848788855866,-0.3927391560961482,-0.2598862284573227
all_eligible,cdrsb,1.5421084999999999,1.358,2.31312446163753,1.9825675328237733,2.643681390451287,0.854844482424067,0.5878930428936244,1.1217959219545095,1.9051974504408662,1.5929250982679055,2.217469802613827,0.5797703988662289,0.28285021622858064,0.8766905815038772,-0.40792701119666397,-0.275074083557838
all_eligible,cdrsb,1.552268,1.358,2.358744445934133,2.0206137690046426,2.696875122863623,0.9004644667206698,0.61856273748361,1.1823661959577296,1.9357998904853488,1.6149755332374298,2.256624247733268,0.6103728389107113,0.29971074981948,0.9210349280019425,-0.42294455544878407,-0.29009162780995856
all_eligible,cdrsb,1.5624275,1.358,2.4040467049471443,2.0580143319318625,2.7500790779624262,0.9457667257336806,0.6491334284485573,1.242400023018804,1.9662541608109088,1.6370342966493374,2.29547402497248,0.6408271092362717,0.3170278344646518,0.9646263840078917,-0.4377925441362356,-0.30493961649740886
all_eligible,cdrsb,1.572587,1.358,2.449032653980952,2.0948198720612883,2.8032454359006156,0.9907526747674891,0.6796063584910275,1.3018989910439507,1.9965609214382143,1.6591530001940673,2.3339688426823613,0.6711338698635771,0.33479372600090723,1.007474013726247,-0.45247173254273765,-0.3196188049039119
all_eligible,cdrsb,1.5827465,1.358,2.4937037083399547,2.131076576977781,2.8563308397021285,1.0354237291264907,0.709982411359066,1.3608650468939154,2.0267208323879347,1.6813738364175963,2.372067828358273,0.7012937808132977,0.35300011708048945,1.049587444546106,-0.46698287595202004,-0.334129948313193
all_eligible,cdrsb,1.592906,1.358,2.538061283328542,2.1668263597674633,2.9092962068896204,1.079781304115079,0.7402621944348311,1.419300413795327,2.056734553680739,1.7037310002281076,2.4097381071333706,0.7313075021061018,0.37163815278286527,1.0909768514293385,-0.48132672964780276,-0.34847380200897715
all_eligible,cdrsb,1.6030655,1.358,2.582106794251109,2.202107110512014,2.9621064779902038,1.123826815037645,0.7704460985405877,1.4772075315347022,2.086602745337294,1.7262518779850413,2.446953612689547,0.7611756937626577,0.39069843213372996,1.1316529553915855,-0.4955040489138147,-0.3626511212749872
all_eligible,cdrsb,1.613225,1.358,2.625841656412045,2.2369529833383064,3.0147303294857837,1.1675616771985817,0.8005343419366128,1.5345890124605508,2.116326067378271,1.7489580327672987,2.483694101989243,0.7908990158036333,0.41017099916037725,1.1716270324468894,-0.5095155890337741,-0.3766626613949484
all_eligible,cdrsb,1.6233845,1.358,2.6692672851157475,2.2713946985041082,3.067139871727387,1.2109873059022842,0.8305270031500891,1.5914476086544793,2.145905179824336,1.7718660149244647,2.519944344724207,0.8204781282496985,0.43004532584268707,1.2109109306567098,-0.5233621052914117,-0.39050917765258575
all_eligible,cdrsb,1.633544,1.358,2.7123850956666056,2.3054598449086705,3.1193103464245406,1.2541051164531423,0.8604240457820702,1.6477861871242143,2.1753407426961573,1.7949880249614276,2.555693460430887,0.8499136911215204,0.4503102885177662,1.2495170937252746,-0.5370443529704483,-0.4041914253316219
all_eligible,cdrsb,1.6437035,1.358,2.7551965033690147,2.339173173131966,3.1712198336060635,1.2969165241555511,0.8902253374661013,1.703607710845001,2.2046334160144063,1.8183324526648006,2.590934379364012,0.8792063644397684,0.47095413878286246,1.2874585900966744,-0.5505630873546083,-0.41771015971578274
all_eligible,cdrsb,1.6538629999999999,1.358,2.797702923527366,2.3725568727216757,3.222848974333056,1.3394229443139032,0.919930664504416,1.7589152241233905,2.2337838597997477,1.8419043129676553,2.62566340663184,0.908356808225111,0.49196446960940027,1.3247491468408217,-0.5639190637276181,-0.4310661360887922
all_eligible,cdrsb,1.6640225,1.358,2.8399057714460536,2.4056308301236466,3.2741807127684606,1.3816257922325907,0.9495397432691447,1.813711841196037,2.2627927340728533,1.865705595789677,2.6598798723560293,0.9373656824982164,0.5133281771676487,1.3614031878287842,-0.5771130373732003,-0.44426010973437435
all_eligible,cdrsb,1.674182,1.358,2.8818064624294726,2.438412865567511,3.325200059291434,1.4235264832160088,0.9790522291542176,1.8680007372778,2.2916606988543915,1.8897355441765336,2.6935858535322494,0.9662336472797544,0.5350314187286492,1.3974358758308596,-0.5901457635750811,-0.45729283593625447
all_eligible,cdrsb,1.6843415,1.358,2.92340641178201,2.4709189485427485,3.375893875021272,1.4651264325685465,1.0084677236528745,1.9217851414842184,2.320388414165028,1.9139908725611465,2.7267859557689094,0.9949613625903908,0.5570595669340839,1.4328631582466977,-0.6030179976169823,-0.47016506997815566
all_eligible,cdrsb,1.6945009999999998,1.358,2.964707034808063,2.503163392376582,3.4262506772395436,1.5064270555946,1.0377857799864973,1.9750683312027026,2.3489765400254345,1.9384659348804114,2.7594871451704575,1.0235494884507965,0.5793971606916857,1.4677018162099074,-0.6157304947826283,-0.4828775671438035
all_eligible,cdrsb,1.7046605000000001,1.358,3.005709746812026,2.535159028973026,3.476260464651026,1.5474297675985622,1.0670059076033855,2.027853627593739,2.377425736456278,1.9631528505729219,2.791698622339634,1.0519986848816405,0.602027852955028,1.501969516808253,-0.6282840103557481,-0.4954310827169217
all_eligible,cdrsb,1.71482,1.358,3.046415963098288,2.566917365085372,3.525914561111204,1.5881359838848237,1.096127575788489,2.0801443919811584,2.4057366634782262,1.9880415951142196,2.823431731842233,1.080309611903589,0.624934355677535,1.535684868129643,-0.6406792996200616,-0.5078263719812346
all_eligible,cdrsb,1.7249794999999999,1.358,3.086827098971243,2.5984487216440293,3.575205476298457,1.628547119757779,1.1251502165680858,2.131944022947472,2.433909981111949,2.013120060672185,2.854699901551713,1.1084829295373118,0.6480983822887252,1.5688674767858983,-0.6529171178592943,-0.5200641902204672
