"feature_id","entrez_id","mapping_status"
"2536353","","unmapped_entrez"
"2536354","","unmapped_entrez"
"2536355","","unmapped_entrez"
"2536358","","unmapped_entrez"
"2536359","","unmapped_entrez"
"2536361","","unmapped_entrez"
"2536362","","unmapped_entrez"
"2536363","","unmapped_entrez"
"2536364","","unmapped_entrez"
"2536366","","unmapped_entrez"
"2536368","","unmapped_entrez"
"2536370","","unmapped_entrez"
"2536372","","unmapped_entrez"
"2536374","","unmapped_entrez"
"2536376","","unmapped_entrez"
"2536378","","unmapped_entrez"
"2536380","","unmapped_entrez"
"2536382","","unmapped_entrez"
"2536384","","unmapped_entrez"
"2536386","","unmapped_entrez"
"2536388","","unmapped_entrez"
"2536390","","unmapped_entrez"
"2536392","","unmapped_entrez"
"2536394","","unmapped_entrez"
"2536396","","unmapped_entrez"
"2536398","","unmapped_entrez"
"2536400","","unmapped_entrez"
"2536402","","unmapped_entrez"
"2536404","","unmapped_entrez"
"2536406","","unmapped_entrez"
"2536408","","unmapped_entrez"
"2536410","","unmapped_entrez"
"2536412","","unmapped_entrez"
"2536414","","unmapped_entrez"
"2536416","","unmapped_entrez"
"2536418","","unmapped_entrez"
"2536420","","unmapped_entrez"
"2536422","","unmapped_entrez"
"2536424","","unmapped_entrez"
"2536426","","unmapped_entrez"
"2536428","","unmapped_entrez"
"2536430","","unmapped_entrez"
"2536432","","unmapped_entrez"
"2536434","","unmapped_entrez"
"2536436","","unmapped_entrez"
"2536438","","unmapped_entrez"
"2536440","","unmapped_entrez"
"2536442","","unmapped_entrez"
"2536444","","unmapped_entrez"
"2536446","","unmapped_entrez"
"2536448","","unmapped_entrez"
"2536450","","unmapped_entrez"
"2536452","","unmapped_entrez"
"2536454","","unmapped_entrez"
"2536456","","unmapped_entrez"
"2536458","","unmapped_entrez"
"2536460","","unmapped_entrez"
"2536462","","unmapped_entrez"
"2536464","","unmapped_entrez"
"2536466","","unmapped_entrez"
"2536468","","unmapped_entrez"
"2536470","","unmapped_entrez"
"2536472","","unmapped_entrez"
"2536474","","unmapped_entrez"
"2536476","","unmapped_entrez"
"2536478","","unmapped_entrez"
"2536480","","unmapped_entrez"
"2536482","","unmapped_entrez"
"2536484","","unmapped_entrez"
"2536486","","unmapped_entrez"
"2536488","","unmapped_entrez"
"2536490","","unmapped_entrez"
"2536492","","unmapped_entrez"
"2536494","","unmapped_entrez"
"2536496","","unmapped_entrez"
"2536498","","unmapped_entrez"
"2536500","","unmapped_entrez"
"2536502","","unmapped_entrez"
"2536504","","unmapped_entrez"
"2536506","","unmapped_entrez"
"2536508","","unmapped_entrez"
"2536510","","unmapped_entrez"
"2536512","","unmapped_entrez"
"2536514","","unmapped_entrez"
"2536516","","unmapped_entrez"
"2536518","","unmapped_entrez"
"2536520","","unmapped_entrez"
"2536522","","unmapped_entrez"
"2536524","","unmapped_entrez"
"2536526","","unmapped_entrez"
"2536528","","unmapped_entrez"
"2536530","","unmapped_entrez"
"2536531","9855","unique_entrez_id"
"2536625","666","unique_entrez_id"
"2536757","84289","unique_entrez_id"
"2536800","728294","unique_entrez_id"
"2536874","64090","unique_entrez_id"
"2536889","129807","unique_entrez_id"
"2536959","","unmapped_entrez"
"2536965","285097","unique_entrez_id"
"2536996","","unmapped_entrez"
"2537109","26751","unique_entrez_id"
"2537171","285016","unique_entrez_id"
"2537290","129787","unique_entrez_id"
"2538000","246243","unique_entrez_id"
"2538480","7260","unique_entrez_id"
"2538600","55256","unique_entrez_id"
"2538924","400941","unique_entrez_id"
"2539125","129607","unique_entrez_id"
"2539387","339789","unique_entrez_id"
"2539607","129642","unique_entrez_id"
"2539765","9270","unique_entrez_id"
"2539821","6868","unique_entrez_id"
"2539869","10971","unique_entrez_id"
"2539970","","unmapped_entrez"
"2540007","192668","unique_entrez_id"
"2540157","100302743;4953","ambiguous_multiple_entrez"
"2540210","79954","unique_entrez_id"
"2540317","10130;105373428","ambiguous_multiple_entrez"
"2540464","285150","unique_entrez_id"
"2540477","9475","unique_entrez_id"
"2540578","1876","unique_entrez_id"
"2540658","23620","unique_entrez_id"
"2541230","51594","unique_entrez_id"
"2541523","10408","unique_entrez_id"
"2541699","81553","unique_entrez_id"
"2541944","79677","unique_entrez_id"
"2542226","100526794;57665","ambiguous_multiple_entrez"
"2542238","100526794;93034","ambiguous_multiple_entrez"
"2542420","130497","unique_entrez_id"
"2542651","57539","unique_entrez_id"
"2542711","4148","unique_entrez_id"
"2542737","9741","unique_entrez_id"
"2542795","6382","unique_entrez_id"
"2542816","23369","unique_entrez_id"
"2542972","91942","unique_entrez_id"
"2542990","64342","unique_entrez_id"
"2543066","60526","unique_entrez_id"
"2543163","338","unique_entrez_id"
"2544012","54454","unique_entrez_id"
"2544164","80304","unique_entrez_id"
"2544179","51639","unique_entrez_id"
"2544201","9540","unique_entrez_id"
"2544219","375189","unique_entrez_id"
"2544238","50618","unique_entrez_id"
"2544353","","unmapped_entrez"
"2544468","105369164;391356","ambiguous_multiple_entrez"
"2544484","109","unique_entrez_id"
"2544565","51277","unique_entrez_id"
"2544625","5443","unique_entrez_id"
"2544662","1788","unique_entrez_id"
"2544781","1838","unique_entrez_id"
"2544895","","unmapped_entrez"
"2544925","55252","unique_entrez_id"
"2545007","3797","unique_entrez_id"
"2545092","3030","unique_entrez_id"
"2545144","165082","unique_entrez_id"
"2545200","9381","unique_entrez_id"
"2545478","10669","unique_entrez_id"
"2545509","10113","unique_entrez_id"
"2545534","339779","unique_entrez_id"
"2545549","8884","unique_entrez_id"
"2545613","7781","unique_entrez_id"
"2545645","7349","unique_entrez_id"
"2545653","4358","unique_entrez_id"
"2545681","2976","unique_entrez_id"
"2545750","8890","unique_entrez_id"
"2545793","130557","unique_entrez_id"
"2545811","5496","unique_entrez_id"
"2545841","2498","unique_entrez_id"
"2545869","26160","unique_entrez_id"
"2545953","64838","unique_entrez_id"
"2545999","79635","unique_entrez_id"
"2546008","9913","unique_entrez_id"
"2546054","100302650;64080","ambiguous_multiple_entrez"
"2546285","55006","unique_entrez_id"
"2546409","238","unique_entrez_id"
"2546795","92291","unique_entrez_id"
"2546874","79623","unique_entrez_id"
"2547090","","unmapped_entrez"
"2547114","7498","unique_entrez_id"
"2547231","6716","unique_entrez_id"
"2547332","51072","unique_entrez_id"
"2547386","84661","unique_entrez_id"
"2547454","58484","unique_entrez_id"
"2547716","25940","unique_entrez_id"
"2547751","151325","unique_entrez_id"
"2548172","9637","unique_entrez_id"
"2548274","6801","unique_entrez_id"
"2548402","5610","unique_entrez_id"
"2548459","10153","unique_entrez_id"
"2548500","23683","unique_entrez_id"
"2548617","10602","unique_entrez_id"
"2548699","1545","unique_entrez_id"
"2548776","64225","unique_entrez_id"
"2548871","92906","unique_entrez_id"
"2548970","6432","unique_entrez_id"
"2549007","90957","unique_entrez_id"
"2549092","6654","unique_entrez_id"
"2549260","8491","unique_entrez_id"
"2549455","80745","unique_entrez_id"
"2549565","6546","unique_entrez_id"
"2550122","9167","unique_entrez_id"
"2550175","170850","unique_entrez_id"
"2550325","165140","unique_entrez_id"
"2550339","105374568;23498","ambiguous_multiple_entrez"
"2550522","678","unique_entrez_id"
"2550542","63892","unique_entrez_id"
"2550755","64240","unique_entrez_id"
"2550790","10128","unique_entrez_id"
"2550959","9581","unique_entrez_id"
"2551189","10736","unique_entrez_id"
"2551284","400952","unique_entrez_id"
"2551327","55133","unique_entrez_id"
"2551651","90423","unique_entrez_id"
"2551690","5281","unique_entrez_id"
"2551786","90411","unique_entrez_id"
"2551905","285051","unique_entrez_id"
"2551924","101927043;805","ambiguous_multiple_entrez"
"2552051","56660","unique_entrez_id"
"2552153","80204","unique_entrez_id"
"2552368","3973","unique_entrez_id"
"2552470","2492","unique_entrez_id"
"2552643","9378","unique_entrez_id"
"2553192","100302652;51130","ambiguous_multiple_entrez"
"2553262","100302652;10936","ambiguous_multiple_entrez"
"2553282","23198","unique_entrez_id"
"2553421","388951","unique_entrez_id"
"2553576","57142","unique_entrez_id"
"2553682","130162","unique_entrez_id"
"2553730","4528","unique_entrez_id"
"2553771","55704;689","ambiguous_multiple_entrez"
"2553911","57223","unique_entrez_id"
"2553970","87178","unique_entrez_id"
"2554018","2202","unique_entrez_id"
"2554448","55120","unique_entrez_id"
"2554975","53335","unique_entrez_id"
"2555174","100271700;150962","ambiguous_multiple_entrez"
"2555252","339803","unique_entrez_id"
"2555277","9736","unique_entrez_id"
"2555490","7514","unique_entrez_id"
"2555630","10575","unique_entrez_id"
"2555830","200728","unique_entrez_id"
"2556010","100169989","unique_entrez_id"
"2556017","51057","unique_entrez_id"
"2556215","51542","unique_entrez_id"
"2556302","57162","unique_entrez_id"
"2556529","9792","unique_entrez_id"
"2556667","5861","unique_entrez_id"
"2556752","200734","unique_entrez_id"
"2557565","","unmapped_entrez"
"2557566","","unmapped_entrez"
"2557567","","unmapped_entrez"
"2557568","","unmapped_entrez"
"2557569","","unmapped_entrez"
"2557571","","unmapped_entrez"
"2557585","","unmapped_entrez"
"2557587","","unmapped_entrez"
"2557589","","unmapped_entrez"
"2557591","","unmapped_entrez"
"2557593","","unmapped_entrez"
"2557595","","unmapped_entrez"
"2557597","","unmapped_entrez"
"2557599","","unmapped_entrez"
"2557601","","unmapped_entrez"
"2557603","","unmapped_entrez"
"2557605","","unmapped_entrez"
"2557607","","unmapped_entrez"
"2557609","","unmapped_entrez"
"2557611","","unmapped_entrez"
"2557613","","unmapped_entrez"
"2557615","","unmapped_entrez"
"2557617","","unmapped_entrez"
"2557619","","unmapped_entrez"
"2557621","","unmapped_entrez"
"2557623","","unmapped_entrez"
"2557625","","unmapped_entrez"
"2557627","","unmapped_entrez"
"2557629","","unmapped_entrez"
"2557631","","unmapped_entrez"
"2557633","","unmapped_entrez"
"2557635","","unmapped_entrez"
"2557637","","unmapped_entrez"
"2557639","","unmapped_entrez"
"2557641","","unmapped_entrez"
"2557643","","unmapped_entrez"
"2557645","","unmapped_entrez"
"2557647","","unmapped_entrez"
"2557649","","unmapped_entrez"
"2557651","","unmapped_entrez"
"2557653","","unmapped_entrez"
"2557655","","unmapped_entrez"
"2557657","","unmapped_entrez"
"2557659","","unmapped_entrez"
"2557661","","unmapped_entrez"
"2557663","","unmapped_entrez"
"2557665","","unmapped_entrez"
"2557667","","unmapped_entrez"
"2557668","105374789;116143;5534","ambiguous_multiple_entrez"
"2557759","25927","unique_entrez_id"
"2557948","27302","unique_entrez_id"
"2557956","200504","unique_entrez_id"
"2558045","2673","unique_entrez_id"
"2558118","27247","unique_entrez_id"
"2558150","100124535;22848","ambiguous_multiple_entrez"
"2558355","151516;400960","ambiguous_multiple_entrez"
"2558483","54980","unique_entrez_id"
"2558511","7072","unique_entrez_id"
"2558595","84908","unique_entrez_id"
"2558612","100874273;7039","ambiguous_multiple_entrez"
"2558736","119","unique_entrez_id"
"2558824","344018","unique_entrez_id"
"2558844","165530","unique_entrez_id"
"2558876","50489","unique_entrez_id"
"2558924","101927750;113419","ambiguous_multiple_entrez"
"2558976","84693","unique_entrez_id"
"2559189","56603","unique_entrez_id"
"2559386","105374800;94097","ambiguous_multiple_entrez"
"2559449","26056","unique_entrez_id"
"2559494","84279","unique_entrez_id"
"2559558","105374802;1961","ambiguous_multiple_entrez"
"2559619","9027","unique_entrez_id"
"2559637","51471","unique_entrez_id"
"2559649","8446","unique_entrez_id"
"2559696","51002","unique_entrez_id"
"2559807","55233","unique_entrez_id"
"2559849","57835","unique_entrez_id"
"2559967","1639","unique_entrez_id"
"2560076","6242","unique_entrez_id"
"2560122","7841","unique_entrez_id"
"2560141","116540","unique_entrez_id"
"2560149","84865","unique_entrez_id"
"2560178","85474","unique_entrez_id"
"2560195","84759","unique_entrez_id"
"2560229","165545","unique_entrez_id"
"2560254","550","unique_entrez_id"
"2560286","84695","unique_entrez_id"
"2560317","130951","unique_entrez_id"
"2560524","6869","unique_entrez_id"
"2560625","84141","unique_entrez_id"
"2560704","6936","unique_entrez_id"
"2560881","80059","unique_entrez_id"
"2561182","5967;5968","ambiguous_multiple_entrez"
"2561201","5969","unique_entrez_id"
"2561216","105374823;130120;5068","ambiguous_multiple_entrez"
"2561493","347730","unique_entrez_id"
"2561955","8802","unique_entrez_id"
"2562115","","unmapped_entrez"
"2562198","10618","unique_entrez_id"
"2562233","54884","unique_entrez_id"
"2562271","822","unique_entrez_id"
"2562343","2677","unique_entrez_id"
"2562387","129303","unique_entrez_id"
"2562435","1910;6439","ambiguous_multiple_entrez"
"2562529","105374843;8869","ambiguous_multiple_entrez"
"2562605","25885","unique_entrez_id"
"2562685","10989","unique_entrez_id"
"2562729","65055","unique_entrez_id"
"2562821","100526767;51652","ambiguous_multiple_entrez"
"2562867","100526767;7844","ambiguous_multiple_entrez"
"2562932","925","unique_entrez_id"
"2562965","926","unique_entrez_id"
"2563481","51315;64682","ambiguous_multiple_entrez"
"2563536","2168;56980","ambiguous_multiple_entrez"
"2563654","102724805;9451","ambiguous_multiple_entrez"
"2563785","28299;28875;28902;28904;28920;28922;3514;50802","ambiguous_multiple_entrez"
"2564520","442028;644316;729171","ambiguous_multiple_entrez"
"2564599","64969","unique_entrez_id"
"2564634","84874","unique_entrez_id"
"2564816","100506076;100506123;150759;400986;645784","ambiguous_multiple_entrez"
"2565011","150763","unique_entrez_id"
"2565082","151","unique_entrez_id"
"2565099","431705","unique_entrez_id"
"2565119","1844","unique_entrez_id"
"2565143","56910","unique_entrez_id"
"2565145","","unmapped_entrez"
"2565146","","unmapped_entrez"
"2565147","","unmapped_entrez"
"2565148","","unmapped_entrez"
"2565149","","unmapped_entrez"
"2565153","","unmapped_entrez"
"2565155","","unmapped_entrez"
"2565156","","unmapped_entrez"
"2565159","","unmapped_entrez"
"2565160","","unmapped_entrez"
"2565161","","unmapped_entrez"
"2565163","","unmapped_entrez"
"2565165","","unmapped_entrez"
"2565167","","unmapped_entrez"
"2565168","","unmapped_entrez"
"2565169","","unmapped_entrez"
"2565172","","unmapped_entrez"
"2565174","","unmapped_entrez"
"2565176","","unmapped_entrez"
"2565180","","unmapped_entrez"
"2565182","","unmapped_entrez"
"2565184","","unmapped_entrez"
"2565186","","unmapped_entrez"
"2565188","","unmapped_entrez"
"2565190","","unmapped_entrez"
"2565194","","unmapped_entrez"
"2565196","","unmapped_entrez"
"2565198","","unmapped_entrez"
"2565200","","unmapped_entrez"
"2565203","","unmapped_entrez"
"2565205","","unmapped_entrez"
"2565207","","unmapped_entrez"
"2565209","","unmapped_entrez"
"2565211","","unmapped_entrez"
"2565213","","unmapped_entrez"
"2565215","","unmapped_entrez"
"2565217","","unmapped_entrez"
"2565219","","unmapped_entrez"
"2565221","","unmapped_entrez"
"2565223","","unmapped_entrez"
"2565225","","unmapped_entrez"
"2565227","","unmapped_entrez"
"2565229","","unmapped_entrez"
"2565233","","unmapped_entrez"
"2565235","","unmapped_entrez"
"2565237","","unmapped_entrez"
"2565239","","unmapped_entrez"
"2565241","","unmapped_entrez"
"2565243","","unmapped_entrez"
"2565246","55654","unique_entrez_id"
"2565262","101929240;23020","ambiguous_multiple_entrez"
"2565264","","unmapped_entrez"
"2565265","","unmapped_entrez"
"2565266","","unmapped_entrez"
"2565268","","unmapped_entrez"
"2565269","","unmapped_entrez"
"2565270","","unmapped_entrez"
"2565271","","unmapped_entrez"
"2565274","","unmapped_entrez"
"2565275","","unmapped_entrez"
"2565277","","unmapped_entrez"
"2565279","","unmapped_entrez"
"2565280","","unmapped_entrez"
"2565281","","unmapped_entrez"
"2565283","","unmapped_entrez"
"2565284","","unmapped_entrez"
"2565286","","unmapped_entrez"
"2565335","","unmapped_entrez"
"2565337","","unmapped_entrez"
"2565339","","unmapped_entrez"
"2565341","","unmapped_entrez"
"2565343","","unmapped_entrez"
"2565345","","unmapped_entrez"
"2565347","","unmapped_entrez"
"2565349","","unmapped_entrez"
"2565351","","unmapped_entrez"
"2565353","","unmapped_entrez"
"2565369","93082","unique_entrez_id"
"2565410","55683","unique_entrez_id"
"2565484","81562","unique_entrez_id"
"2565559","200539","unique_entrez_id"
"2565579","51239","unique_entrez_id"
"2565592","54910","unique_entrez_id"
"2565634","51252","unique_entrez_id"
"2565902","375248;400986;57730;645784","ambiguous_multiple_entrez"
"2565935","105373499;375248;400986;57730;645784","ambiguous_multiple_entrez"
"2566021","10120","unique_entrez_id"
"2566383","493753","unique_entrez_id"
"2566414","11320","unique_entrez_id"
"2566504","343990","unique_entrez_id"
"2566586","80705","unique_entrez_id"
"2566645","129531","unique_entrez_id"
"2566689","254773","unique_entrez_id"
"2566711","10190;129530","ambiguous_multiple_entrez"
"2566740","10190","unique_entrez_id"
"2566764","51455","unique_entrez_id"
"2566848","3899","unique_entrez_id"
"2567167","164832","unique_entrez_id"
"2567242","9486","unique_entrez_id"
"2567447","11138","unique_entrez_id"
"2567583","284996;692205","ambiguous_multiple_entrez"
"2567647","200407","unique_entrez_id"
"2567669","731220","unique_entrez_id"
"2568021","84804","unique_entrez_id"
"2568630","9392","unique_entrez_id"
"2568687","105373529;2274","ambiguous_multiple_entrez"
"2568968","80146","unique_entrez_id"
"2569215","84620","unique_entrez_id"
"2569550","644903","unique_entrez_id"
"2569649","10913","unique_entrez_id"
"2569881","","unmapped_entrez"
"2569908","151011","unique_entrez_id"
"2570193","100271835;100288570;7851","ambiguous_multiple_entrez"
"2570238","4867","unique_entrez_id"
"2570291","205251","unique_entrez_id"
"2570350","151009;440894","ambiguous_multiple_entrez"
"2570616","699","unique_entrez_id"
"2570798","400997","unique_entrez_id"
"2571075","100286979;285074;64682","ambiguous_multiple_entrez"
"2571217","84524","unique_entrez_id"
"2571457","150468","unique_entrez_id"
"2571483","3552","unique_entrez_id"
"2571510","3553","unique_entrez_id"
"2571569","27177","unique_entrez_id"
"2571608","7849","unique_entrez_id"
"2571979","80255","unique_entrez_id"
"2572595","54520","unique_entrez_id"
"2572601","54520","unique_entrez_id"
"2572909","2019","unique_entrez_id"
"2573016","165257","unique_entrez_id"
"2573112","6344","unique_entrez_id"
"2573232","79134","unique_entrez_id"
"2573326","84931","unique_entrez_id"
"2573570","29842","unique_entrez_id"
"2573641","23332","unique_entrez_id"
"2573786","84365","unique_entrez_id"
"2574646","274","unique_entrez_id"
"2574720","339761","unique_entrez_id"
"2574752","2071","unique_entrez_id"
"2574798","10746","unique_entrez_id"
"2574855","","unmapped_entrez"
"2574884","105373608;55677","ambiguous_multiple_entrez"
"2574938","","unmapped_entrez"
"2574984","55679","unique_entrez_id"
"2575054","55339","unique_entrez_id"
"2575134","5433","unique_entrez_id"
"2575161","101060691;728190;83607","ambiguous_multiple_entrez"
"2575196","79595","unique_entrez_id"
"2575897","150776;55627","ambiguous_multiple_entrez"
"2575949","112714;113457;7278","ambiguous_multiple_entrez"
"2575980","84317","unique_entrez_id"
"2576281","130074","unique_entrez_id"
"2576526","26155;401010;643276","ambiguous_multiple_entrez"
"2576554","26227;653784;80097","ambiguous_multiple_entrez"
"2576608","29798;408029;55684","ambiguous_multiple_entrez"
"2576746","","unmapped_entrez"
"2576788","149992;554226;644669","ambiguous_multiple_entrez"
"2576988","116372","unique_entrez_id"
"2577028","344148","unique_entrez_id"
"2577106","344148","unique_entrez_id"
"2577482","100129961;81615","ambiguous_multiple_entrez"
"2577644","80122","unique_entrez_id"
"2577700","84083","unique_entrez_id"
"2577856","3938","unique_entrez_id"
"2577896","4175","unique_entrez_id"
"2577958","1615","unique_entrez_id"
"2578028","7852","unique_entrez_id"
"2578610","11249","unique_entrez_id"
"2578790","105373647;53353","ambiguous_multiple_entrez"
"2579439","79712","unique_entrez_id"
"2579572","9839","unique_entrez_id"
"2580304","5000","unique_entrez_id"
"2580635","27249","unique_entrez_id"
"2580699","150596","unique_entrez_id"
"2580802","390","unique_entrez_id"
"2580943","375287","unique_entrez_id"
"2580955","9111","unique_entrez_id"
"2581000","4703","unique_entrez_id"
"2581349","785","unique_entrez_id"
"2581430","10254","unique_entrez_id"
"2581548","55660","unique_entrez_id"
"2581726","56475","unique_entrez_id"
"2582124","440918;4929","ambiguous_multiple_entrez"
"2582562","90","unique_entrez_id"
"2582701","130940","unique_entrez_id"
"2582979","151525","unique_entrez_id"
"2583014","29994","unique_entrez_id"
"2583254","100526664;4065;9936","ambiguous_multiple_entrez"
"2583374","22925","unique_entrez_id"
"2583465","3694","unique_entrez_id"
"2583602","100505984;5937","ambiguous_multiple_entrez"
"2583631","100616364;5937","ambiguous_multiple_entrez"
"2584018","1803","unique_entrez_id"
"2584113","2641","unique_entrez_id"
"2584134","2191","unique_entrez_id"
"2584207","64135","unique_entrez_id"
"2584258","90134","unique_entrez_id"
"2584520","55137","unique_entrez_id"
"2584712","2888","unique_entrez_id"
"2584787","100337591;22837;5432","ambiguous_multiple_entrez"
"2584904","151258","unique_entrez_id"
"2584957","6328","unique_entrez_id"
"2585129","2591","unique_entrez_id"
"2585167","2591","unique_entrez_id"
"2585236","100506124;79809","ambiguous_multiple_entrez"
"2585322","6323","unique_entrez_id"
"2585400","6335","unique_entrez_id"
"2585476","6332","unique_entrez_id"
"2585701","27347","unique_entrez_id"
"2585933","57405","unique_entrez_id"
"2585972","8647","unique_entrez_id"
"2586038","4036","unique_entrez_id"
"2586227","79675","unique_entrez_id"
"2586348","29081","unique_entrez_id"
"2586603","9874","unique_entrez_id"
"2586744","79828","unique_entrez_id"
"2586845","8604","unique_entrez_id"
"2586989","1746","unique_entrez_id"
"2587520","160824;6670","ambiguous_multiple_entrez"
"2587618","29789","unique_entrez_id"
"2587730","102724194","unique_entrez_id"
"2587747","9541","unique_entrez_id"
"2587790","151556","unique_entrez_id"
"2587841","7456","unique_entrez_id"
"2587937","1134","unique_entrez_id"
"2587961","1123","unique_entrez_id"
"2588066","1386","unique_entrez_id"
"2588127","518","unique_entrez_id"
"2588319","80856","unique_entrez_id"
"2588827","100422824;4780","ambiguous_multiple_entrez"
"2588889","100130691","unique_entrez_id"
"2588965","150737","unique_entrez_id"
"2589011","92104","unique_entrez_id"
"2589017","50940","unique_entrez_id"
"2589214","8575","unique_entrez_id"
"2589255","51661","unique_entrez_id"
"2589291","65991;7273","ambiguous_multiple_entrez"
"2589868","285025","unique_entrez_id"
"2589929","91404","unique_entrez_id"
"2590017","151126","unique_entrez_id"
"2590452","375298","unique_entrez_id"
"2590491","4760","unique_entrez_id"
"2590582","5136","unique_entrez_id"
"2590715","2487","unique_entrez_id"
"2590736","10787","unique_entrez_id"
"2591292","151112","unique_entrez_id"
"2591367","10203","unique_entrez_id"
"2591421","7035","unique_entrez_id"
"2591614","116093","unique_entrez_id"
"2591643","1290","unique_entrez_id"
"2591837","30061","unique_entrez_id"
"2591906","64172","unique_entrez_id"
"2591942","94101","unique_entrez_id"
"2591988","2660","unique_entrez_id"
"2592005","26275","unique_entrez_id"
"2592268","6772","unique_entrez_id"
"2592356","6775","unique_entrez_id"
"2592532","8436","unique_entrez_id"
"2592598","23671","unique_entrez_id"
"2593013","56171","unique_entrez_id"
"2593159","9262","unique_entrez_id"
"2593352","9330","unique_entrez_id"
"2593407","80055","unique_entrez_id"
"2593464","101927547;91526","ambiguous_multiple_entrez"
"2593670","23451","unique_entrez_id"
"2593733","106635539;106635540;3329","ambiguous_multiple_entrez"
"2593796","130132","unique_entrez_id"
"2593838","66037","unique_entrez_id"
"2594089","23314","unique_entrez_id"
"2594313","129450","unique_entrez_id"
"2594435","130535","unique_entrez_id"
"2594497","1195;53938","ambiguous_multiple_entrez"
"2594535","53938","unique_entrez_id"
"2594569","4999","unique_entrez_id"
"2594627","285172","unique_entrez_id"
"2594773","130540","unique_entrez_id"
"2594812","66008","unique_entrez_id"
"2594905","151254","unique_entrez_id"
"2594951","65062","unique_entrez_id"
"2594987","58538","unique_entrez_id"
"2595042","57679","unique_entrez_id"
"2595252","474338;7341","ambiguous_multiple_entrez"
"2595388","130026","unique_entrez_id"
"2595443","55759","unique_entrez_id"
"2595560","65059","unique_entrez_id"
"2596162","54891","unique_entrez_id"
"2596201","100329109;4719","ambiguous_multiple_entrez"
"2596257","2825","unique_entrez_id"
"2596386","130752;391475","ambiguous_multiple_entrez"
"2596514","101927865;8609","ambiguous_multiple_entrez"
"2596689","151194","unique_entrez_id"
"2596763","7855","unique_entrez_id"
"2596776","7855","unique_entrez_id"
"2596948","1421","unique_entrez_id"
"2596955","1420","unique_entrez_id"
"2596975","1419","unique_entrez_id"
"2596982","1418","unique_entrez_id"
"2597010","3417","unique_entrez_id"
"2597273","151050","unique_entrez_id"
"2597347","33","unique_entrez_id"
"2597389","4632","unique_entrez_id"
"2597409","10314","unique_entrez_id"
"2597552","2066","unique_entrez_id"
"2597867","22807","unique_entrez_id"
"2598099","580","unique_entrez_id"
"2598145","26154","unique_entrez_id"
"2598261","2335","unique_entrez_id"
"2598496","55686;55825","ambiguous_multiple_entrez"
"2598606","55825","unique_entrez_id"
"2598828","3488","unique_entrez_id"
"2598868","105373873;7141","ambiguous_multiple_entrez"
"2599153","7145","unique_entrez_id"
"2599303","3577;3580","ambiguous_multiple_entrez"
"2599345","14","unique_entrez_id"
"2599371","102465256;64114","ambiguous_multiple_entrez"
"2599433","57695","unique_entrez_id"
"2599500","7701","unique_entrez_id"
"2599536","64320","unique_entrez_id"
"2599580","53632","unique_entrez_id"
"2599647","54738","unique_entrez_id"
"2599670","1412","unique_entrez_id"
"2599704","255101","unique_entrez_id"
"2599766","255101","unique_entrez_id"
"2599798","3549","unique_entrez_id"
"2599823","79840","unique_entrez_id"
"2599869","151295","unique_entrez_id"
"2599901","27013","unique_entrez_id"
"2599903","","unmapped_entrez"
"2599904","","unmapped_entrez"
"2599905","","unmapped_entrez"
"2599906","","unmapped_entrez"
"2599907","","unmapped_entrez"
"2599908","","unmapped_entrez"
"2599909","","unmapped_entrez"
"2599910","","unmapped_entrez"
"2599911","","unmapped_entrez"
"2599913","","unmapped_entrez"
"2599915","","unmapped_entrez"
"2599916","","unmapped_entrez"
"2599917","","unmapped_entrez"
"2599919","","unmapped_entrez"
"2599926","","unmapped_entrez"
"2599928","","unmapped_entrez"
"2599930","","unmapped_entrez"
"2599932","","unmapped_entrez"
"2599934","","unmapped_entrez"
"2599936","","unmapped_entrez"
"2599938","","unmapped_entrez"
"2599940","","unmapped_entrez"
"2599942","","unmapped_entrez"
"2599944","","unmapped_entrez"
"2599946","","unmapped_entrez"
"2599948","","unmapped_entrez"
"2599955","79065","unique_entrez_id"
"2599993","10058","unique_entrez_id"
"2600037","79411","unique_entrez_id"
"2600068","7277","unique_entrez_id"
"2600089","406944;5798","ambiguous_multiple_entrez"
"2600155","105373883;23549","ambiguous_multiple_entrez"
"2600218","79586","unique_entrez_id"
"2600237","23363","unique_entrez_id"
"2600689","2043","unique_entrez_id"
"2600881","5077","unique_entrez_id"
"2601021","10056","unique_entrez_id"
"2601230","7857","unique_entrez_id"
"2601287","130340","unique_entrez_id"
"2601341","57590","unique_entrez_id"
"2601414","5270","unique_entrez_id"
"2601499","79843","unique_entrez_id"
"2601544","8452","unique_entrez_id"
"2601648","55619","unique_entrez_id"
"2601995","3667","unique_entrez_id"
"2602110","1286","unique_entrez_id"
"2602304","79853","unique_entrez_id"
"2602368","56918;729968","ambiguous_multiple_entrez"
"2602403","80704","unique_entrez_id"
"2602653","55022","unique_entrez_id"
"2602770","105373923;92737","ambiguous_multiple_entrez"
"2602901","9320","unique_entrez_id"
"2602997","151473","unique_entrez_id"
"2603051","3431","unique_entrez_id"
"2603320","9290","unique_entrez_id"
"2603395","3357","unique_entrez_id"
"2603460","25826;4691;6082;654321","ambiguous_multiple_entrez"
"2603531","151477","unique_entrez_id"
"2603544","10316","unique_entrez_id"
"2603597","5147","unique_entrez_id"
"2603669","4880","unique_entrez_id"
"2603787","347694","unique_entrez_id"
